timestamp,city,day_night,humidity,wind_speed,pressure,temperature,weather_type
2023-01-01 00:00:00,New York,Day,98.52142919229748,15.979909127171076,1001.9731696839408,19.09213048309705,Rainy
2023-01-01 00:30:00,Phoenix,Day,78.03345035229626,7.080725777960454,995.411689885916,4.699098521619943,Snowy
2023-01-01 01:00:00,Chicago,Night,25.50213529560301,3.042422429595377,1017.8713464744836,29.31945018642116,Sunny
2023-01-01 01:30:00,Houston,Night,28.764339456056547,3.663618432936917,1016.8410497632556,32.851759613930135,Sunny
2023-01-01 02:00:00,Phoenix,Day,51.39351238159993,11.075448519014383,1007.5578618553094,20.52041274388224,Cloudy
2023-01-01 02:30:00,Los Angeles,Day,69.13841307520111,0.9767211400638388,1008.6846605302431,-0.5984750626039865,Snowy
2023-01-01 03:00:00,Phoenix,Night,47.27961206236346,2.587799816000169,1019.9378342653096,28.11711076089411,Sunny
2023-01-01 03:30:00,Phoenix,Day,49.08753883293676,7.7513282336111455,1024.0924841234628,33.948273504276486,Sunny
2023-01-01 04:00:00,Houston,Day,25.87948587257436,0.4522728891053806,1014.879954961449,28.88677289689482,Sunny
2023-01-01 04:30:00,New York,Night,78.42803529062142,13.140441247373728,992.8184844994952,23.61537886527828,Rainy
2023-01-01 05:00:00,New York,Day,65.96147044602517,0.0552211712360239,1011.3092285690968,2.068573438476172,Snowy
2023-01-01 05:30:00,Houston,Day,30.753971856328175,1.1586905952512971,1022.946551388134,31.23298126827558,Sunny
2023-01-01 06:00:00,Houston,Night,79.75549966080241,15.94409267507096,1002.7511494271042,24.210489198034285,Rainy
2023-01-01 06:30:00,New York,Night,72.82355145850693,10.612771975694962,1016.5645076993184,23.95036477091513,Cloudy
2023-01-01 07:00:00,Los Angeles,Night,23.23674280979913,0.3142918568673425,1019.5461561689568,28.143559810763268,Sunny
2023-01-01 07:30:00,New York,Night,32.31148769106889,7.555511385430487,1013.4319724823744,25.76979909828793,Sunny
2023-01-01 08:00:00,Phoenix,Day,96.16240759128834,27.66807513020847,991.7865147546928,20.822032461394688,Stormy
2023-01-01 08:30:00,Houston,Day,94.22320465492189,18.4413694988524,996.3600694994371,18.770363471693734,Rainy
2023-01-01 09:00:00,New York,Day,85.82191749769031,0.069521305311907,1005.2149460515514,-0.8258899685122101,Snowy
2023-01-01 09:30:00,New York,Day,98.28729111737556,9.848043980311328,1000.3758124348672,22.92113271226625,Rainy
2023-01-01 10:00:00,Los Angeles,Day,85.03564591650728,24.94497011784771,977.5219577454192,17.709042966264807,Stormy
2023-01-01 10:30:00,New York,Day,71.54436253749968,9.179696963549173,1008.1653177193332,19.67693323466881,Rainy
2023-01-01 11:00:00,New York,Night,84.84110543023002,28.44271094811757,989.040490383218,17.425825263954398,Stormy
2023-01-01 11:30:00,Houston,Night,69.00589132282684,10.357746840747584,1006.354346550816,26.682419964713905,Cloudy
2023-01-01 12:00:00,Houston,Day,37.72678829564725,6.775643618422825,1010.2488174339178,30.12093058299281,Sunny
2023-01-01 12:30:00,Houston,Day,40.72813214307398,3.867353463005374,1024.050949831051,26.375209441459933,Sunny
2023-01-01 13:00:00,New York,Day,97.54678706761962,20.15883255430311,986.4996011508543,20.903333201207296,Stormy
2023-01-01 13:30:00,Houston,Day,22.793083034176977,8.972157579533267,1023.50627085745,31.33101457273268,Sunny
2023-01-01 14:00:00,Chicago,Night,76.9133077985773,13.870864242651171,1016.6981331878644,25.1362531692343,Cloudy
